letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
NIL 3,0.332557705,0.401100207,0.412453292,0.404323152,0.280678751,0.237707128,0.304607936,0.291234246,0.331921752,0.212071553,0.265196167,0.756060133,1.223006148,0.27238314,1.907141012,1.066913142,1.223006148,0.258276813,0.858824332,0.235922706,0.184683673,0.273268221,0.708705728,0.258276813,0.312048043,0.240986002,0.65639026,0.556063088
NIL 3,0.305763654,0.4403032,0.351914707,0.343819035,0.295764318,0.224530043,0.265340152,0.301238664,0.29275136,0.163513505,0.206375673,0.769751847,1.129796945,0.243545423,1.89125289,1.137418517,1.129796945,0.230263648,0.77790663,0.177286095,0.061560722,0.224762196,0.705038637,0.187392043,0.121558386,0.183074972,0.760641768,0.29275136
NIL 3,0.337920395,0.395554795,0.396867377,0.405203891,0.319383693,0.265528154,0.29508102,0.234473264,0.294829137,0.179358275,0.269830171,0.829704829,1.130063313,0.24149731,1.871126509,0.929658264,1.130063313,0.248771125,0.948291652,0.308015746,0.26622673,0.297213408,0.762464527,0.272160472,0.444296863,0.235421913,0.811964763,0.715151248
NIL 3,0.331102926,0.370162355,0.404593019,0.411449664,0.306935659,0.234888088,0.299424736,0.29316659,0.332573413,0.213103596,0.267156891,0.776442348,1.199896981,0.274365655,1.880644832,1.027215856,1.199896981,0.242519845,0.862166553,0.252637357,0.248482709,0.287904054,0.715021463,0.250568644,0.408115462,0.239822098,0.726709503,0.653552427
NIL 3,0.347379028,0.389740914,0.401712561,0.394376778,0.301951226,0.227169503,0.271174383,0.313473916,0.337194333,0.221188559,0.247145675,0.724567809,1.182500575,0.23980307,1.838302915,1.02067303,1.182500575,0.262917852,0.832028257,0.239678787,0.193604926,0.281736551,0.694972454,0.231714642,0.329778635,0.25144834,0.67694635,0.551068759
NIL 3,0.302050447,0.446797543,0.338947275,0.326287621,0.290804639,0.214074233,0.254994327,0.308942219,0.290442416,0.180454118,0.212098121,0.730442478,1.158275839,0.244670902,1.879707579,1.152825028,1.158275839,0.232236107,0.755126118,0.178105374,0.071330753,0.22634413,0.679600598,0.189280415,0.10809732,0.178203857,0.722715266,0.288259519
NIL 3,0.328971571,0.367160224,0.362797064,0.371647073,0.275178318,0.232687873,0.282290644,0.282635813,0.330548436,0.187520988,0.234357903,0.735426053,1.223377531,0.274113337,1.849470056,1.025511437,1.223377531,0.245200932,0.829462356,0.23711515,0.288665753,0.285723571,0.689396924,0.269087699,0.426685421,0.227604273,0.730504387,0.691138957
NIL 3,0.337837421,0.397723176,0.408739133,0.408739133,0.298886411,0.226696278,0.275917641,0.33073203,0.352756348,0.214531615,0.250608489,0.733886689,1.201336989,0.244628896,1.846089086,1.063038666,1.201336989,0.275358084,0.793893655,0.232606414,0.212218538,0.29441508,0.673159205,0.236159872,0.380034125,0.253545407,0.683166174,0.611698325
NIL 3,0.31176883,0.435703894,0.338947275,0.320756002,0.291226663,0.227040695,0.254787826,0.308544427,0.306776576,0.18286865,0.199039733,0.754614782,1.12456665,0.244670902,1.87147568,1.136809705,1.12456665,0.232236107,0.760382091,0.168487261,0.069335091,0.22634413,0.671288399,0.185441037,0.11394458,0.182484472,0.728831374,0.268206772
NIL 3,0.342749623,0.404537482,0.403495816,0.403868148,0.264653517,0.226060232,0.318000426,0.327959244,0.342310819,0.211779598,0.23261406,0.714107904,1.302384865,0.28949835,1.929699966,1.146566842,1.302384865,0.274138298,0.805089624,0.22698916,0.190718312,0.28970595,0.693954449,0.248605804,0.340108307,0.236204787,0.664569137,0.571892177
NIL 3,0.307354663,0.435956381,0.339143692,0.326476702,0.291395426,0.232899231,0.266984119,0.302806128,0.301119172,0.18055869,0.21222103,0.756191145,1.14149187,0.250697254,1.890679943,1.147615311,1.14149187,0.232370686,0.768700921,0.174422839,0.073314541,0.226475295,0.67999442,0.186021234,0.11136065,0.18259022,0.729036911,0.273676814
NIL 3,0.325312947,0.381515309,0.367081214,0.378840322,0.259565616,0.23243616,0.295412928,0.327260946,0.358052885,0.222087998,0.24766115,0.694522796,1.258164716,0.290968745,1.865631854,1.11207011,1.258164716,0.266095067,0.766562706,0.220508303,0.205745973,0.292493863,0.650430481,0.255244364,0.355558954,0.235559894,0.658250012,0.603597343
NIL 3,0.321011148,0.409192162,0.410951506,0.374196267,0.296272358,0.22698916,0.325751978,0.318755773,0.348231181,0.223250259,0.262371978,0.705979307,1.32047043,0.30398464,1.956725357,1.18166009,1.32047043,0.281816304,0.790621697,0.240492891,0.176983821,0.297184123,0.634154829,0.242360583,0.317905882,0.25053301,0.660303507,0.559671984
NIL 3,0.311171167,0.389043602,0.366202715,0.369079167,0.247258598,0.2219007,0.301242196,0.326105826,0.35715702,0.223680681,0.251104632,0.68993328,1.282991588,0.287432282,1.87425244,1.124297533,1.282991588,0.272682205,0.767567983,0.232802405,0.211999576,0.308504698,0.641070651,0.276533159,0.365389633,0.247659233,0.649011654,0.633134441
NIL 3,0.338100139,0.403291491,0.389445346,0.376701718,0.268860994,0.220259508,0.319281334,0.344056351,0.360748498,0.234268535,0.254254281,0.681070395,1.325245838,0.298469921,1.935810434,1.206511543,1.325245838,0.290750894,0.748963302,0.234268535,0.153590542,0.298469921,0.612434326,0.249195187,0.311688607,0.244403706,0.612434326,0.557326199
NIL 3,0.336975762,0.388974616,0.376057311,0.376791082,0.259605548,0.22841376,0.289877511,0.337703572,0.359535669,0.22841376,0.233726418,0.676224553,1.25550592,0.251804194,1.846107909,1.0945931,1.25550592,0.268211012,0.767823648,0.230553514,0.203245216,0.288923092,0.650076956,0.242996677,0.350808403,0.242996677,0.650454524,0.583396171
NIL 3,0.303617165,0.435270883,0.314640701,0.29688943,0.279141994,0.223115289,0.255486091,0.314361442,0.30597998,0.194965621,0.214771559,0.737469241,1.12761981,0.233877645,1.857462482,1.159371351,1.12761981,0.238267651,0.723643998,0.167644535,0.072349834,0.226475295,0.642594863,0.188367118,0.125032931,0.18259022,0.699501717,0.278827184
NIL 3,0.330410482,0.402749622,0.370618032,0.350453238,0.225985978,0.209710059,0.308877837,0.348748689,0.36511029,0.238307402,0.246179314,0.664283726,1.321371366,0.289353835,1.916637627,1.196004711,1.321371366,0.280570813,0.738860625,0.222799177,0.158954933,0.288425591,0.614661074,0.216697644,0.305385387,0.238307402,0.593952801,0.514204408
NIL 3,0.282302516,0.437544054,0.321791665,0.292006876,0.262426351,0.206823603,0.257923771,0.316003172,0.307577939,0.18841114,0.228902089,0.685412691,1.182300544,0.229212044,1.852619058,1.161948469,1.182300544,0.240178019,0.70908702,0.17196065,0.025278007,0.228358654,0.615876793,0.190379178,0.150846623,0.1822823,0.669005482,0.330337979
NIL 3,0.321669355,0.40237748,0.365258572,0.353841409,0.224247072,0.209925748,0.318936506,0.349981673,0.365754062,0.231009804,0.226923146,0.643948355,1.35224043,0.291234246,1.914265634,1.211400718,1.35224043,0.282394145,0.723041502,0.214899298,0.177346712,0.292475307,0.605089592,0.249720641,0.31464889,0.239856079,0.579038203,0.550553326
NIL 3,0.269427617,0.44965518,0.338524061,0.302302599,0.278486525,0.183736562,0.260403953,0.326449603,0.310990882,0.19104018,0.223606798,0.65948996,1.238818604,0.240513441,1.879868376,1.180931217,1.238818604,0.243529401,0.721540323,0.180226945,0.062198176,0.23241041,0.624470579,0.200819489,0.145491866,0.186104907,0.684819759,0.342862574
NIL 3,0.326435292,0.364329521,0.344093011,0.345485166,0.234196499,0.202543822,0.288444102,0.28,0.334185577,0.20505609,0.226415547,0.673379536,1.262505446,0.273056771,1.826980022,1.046166335,1.262505446,0.259106156,0.787299181,0.227683992,0.290874543,0.285881094,0.651152824,0.272117622,0.407921561,0.243704739,0.650021538,0.661682703
NIL 3,0.329625704,0.381189894,0.369657544,0.363998773,0.255999711,0.217822796,0.308432773,0.332581244,0.362529385,0.248833349,0.240593142,0.677442905,1.285085274,0.296271034,1.882702927,1.149647383,1.285085274,0.278949285,0.758480121,0.239109512,0.161908433,0.293252914,0.616480846,0.238861344,0.312064892,0.246077104,0.601384244,0.544556991
NIL 3,0.285425128,0.44776503,0.319271315,0.301199354,0.277365195,0.194454452,0.254152293,0.331538271,0.316932718,0.190495198,0.217197943,0.661268074,1.219184148,0.239827326,1.867212512,1.189520108,1.219184148,0.237699538,0.700571827,0.171339815,0.048566937,0.23174741,0.616804506,0.189061086,0.126647076,0.192861688,0.676003016,0.308402253
NIL 3,0.317748683,0.377171373,0.34281738,0.344342602,0.221313978,0.182561429,0.285307244,0.35196883,0.371007722,0.235982065,0.225070637,0.670487004,1.315008815,0.27214651,1.816809438,1.140984052,1.315008815,0.298355845,0.714234806,0.242984287,0.2341988,0.312090984,0.592481305,0.30092089,0.41509392,0.250488623,0.5839286,0.699456788
NIL 3,0.327532891,0.381761333,0.346642526,0.311839267,0.248501237,0.181183611,0.291619287,0.347712963,0.372232224,0.254291138,0.233730435,0.601947906,1.332468492,0.287232176,1.859229903,1.193172484,1.332468492,0.301642043,0.691137545,0.24649918,0.159357645,0.301642043,0.538686104,0.252947934,0.301642043,0.254291138,0.568830087,0.552591799
NIL 3,0.287985683,0.434586439,0.311444256,0.287549388,0.251622421,0.194997891,0.251836174,0.341600906,0.321977782,0.202665454,0.209540363,0.674987827,1.207184553,0.242252703,1.862705113,1.181656622,1.207184553,0.224499379,0.701772644,0.170353572,0.02678502,0.218589398,0.615939,0.183726497,0.155837265,0.168660575,0.659504641,0.333793371
NIL 3,0.33269345,0.386235786,0.463015725,0.393439348,0.293304274,0.257756389,0.190529184,0.252657112,0.163019454,0.16757742,0.223606798,0.81130708,0.89228044,0.107906606,1.641457755,0.450266283,0.89228044,0.199313892,1.82887794,0.442440306,1.195654231,0.119359019,1.521534914,0.315142933,1.051092061,0.129276172,1.32028432,1.021012122
NIL 3,0.464151918,0.421472474,0.387810876,0.359404224,0.2878548,0.303217704,0.247117319,0.269737334,0.170796359,0.121474109,0.272250469,1.064385804,0.937550604,0.22398719,1.824943829,0.340427721,0.937550604,0.266349603,1.822111634,0.4461972,1.102108185,0.149535793,1.516612511,0.430004092,1.065451682,0.085895166,1.24359882,1.138830673
NIL 3,0.419097712,0.370948925,0.404367231,0.40580456,0.335509635,0.282258858,0.207103356,0.108359923,0.140007624,0.121848929,0.247059367,0.989267982,0.797923068,0.06608186,1.609349201,0.392308388,0.797923068,0.15004447,1.254898215,0.336231939,0.630534688,0.224635129,1.002713446,0.286354727,0.699622134,0.185866449,0.970401359,0.945737905
NIL 3,0.365066007,0.369531812,0.413917638,0.401036139,0.291068276,0.237713761,0.246354542,0.202502186,0.234937447,0.179759903,0.210641212,0.856514827,1.031171672,0.126137895,1.715278385,0.716869178,1.031171672,0.247185419,1.000287009,0.312667572,0.42525459,0.256147255,0.826050077,0.274089532,0.595301321,0.215262776,0.762656677,0.822517913
NIL 3,0.375285992,0.428484103,0.459077537,0.418535136,0.327905242,0.200265118,0.213831931,0.33809797,0.347655784,0.262633356,0.174220217,0.76279146,1.126931689,0.090944551,1.701531402,0.830519594,1.126931689,0.31230487,0.880012839,0.266321171,0.387459474,0.26573456,0.73204688,0.282804088,0.535345572,0.256774626,0.618899692,0.74336432
NIL 3,0.390972657,0.440890858,0.434396332,0.403880656,0.277897529,0.191681423,0.303874461,0.360723325,0.368706578,0.27311668,0.235497924,0.723030403,1.412644066,0.266955361,1.958972602,1.173065722,1.412644066,0.285040056,0.84783341,0.264607882,0.25851194,0.26656555,0.663638414,0.311089103,0.376980616,0.23505595,0.525601084,0.633769499
NIL 3,0.300378125,0.477558408,0.330478552,0.294986534,0.236398576,0.162763199,0.286135249,0.323201393,0.314652303,0.22292691,0.148343003,0.748566071,1.412174754,0.267700167,1.94355114,1.265427671,1.412174754,0.249995166,0.804736145,0.183007917,0.157326152,0.240292843,0.662972711,0.170764112,0.258662806,0.183746068,0.608591211,0.425071854
NIL 3,0.286435715,0.470716352,0.318315429,0.28220637,0.214315751,0.139416632,0.295380509,0.322865658,0.307927636,0.217692447,0.08924149,0.697083161,1.508269797,0.270070403,1.964487186,1.289782491,1.508269797,0.253114958,0.81281042,0.171383601,0.22057115,0.239097552,0.679584927,0.170576543,0.270872125,0.182523792,0.606956466,0.416738941
NIL 3,0.324661823,0.46900903,0.319558288,0.29510601,0.227472434,0.172585925,0.288058687,0.323211894,0.303217704,0.216902861,0.163741337,0.75855397,1.402080727,0.27534542,1.955231058,1.28437318,1.402080727,0.245990192,0.814416658,0.182399024,0.121474109,0.236829688,0.678217417,0.175174577,0.229442671,0.179151304,0.588219177,0.39453982
NIL 3,0.338185433,0.466612741,0.341345844,0.310998443,0.23794644,0.16790507,0.293958429,0.31449432,0.304656046,0.216914575,0.156219491,0.762760764,1.424735465,0.274946305,1.966182267,1.256020255,1.424735465,0.247596805,0.879569843,0.18035065,0.16917929,0.241206132,0.728083393,0.18746339,0.204975213,0.184630027,0.626001735,0.371579152
NIL 3,0.33704674,0.463652001,0.356718858,0.329052399,0.252628967,0.168990842,0.289516523,0.32422201,0.317398108,0.22688153,0.144587857,0.771709057,1.444636766,0.276341788,1.968201377,1.256350231,1.444636766,0.24782105,0.893178277,0.188937505,0.188519501,0.239154132,0.73096978,0.170616908,0.223642075,0.177305843,0.61855704,0.365457908
NIL 3,0.326515007,0.412239341,0.327844561,0.298015379,0.226642086,0.156541317,0.261403448,0.31314052,0.302302721,0.23550566,0.077104115,0.818765093,1.457610522,0.260639616,1.89823952,1.21947987,1.457610522,0.241809199,0.993435278,0.172410043,0.252731041,0.242707008,0.825643,0.164336401,0.202392705,0.183116087,0.689902942,0.304691559
NIL 3,0.29537827,0.262282188,0.291086832,0.262282188,0.231713779,0.183185826,0.091592913,0.12953194,0.119422548,0.086892667,0.119422548,0.988609626,0.155977111,0.091592913,1.129975946,0.040961596,0.155977111,0.122884788,1.100640448,0.028964222,0.144821112,0.104431989,1.071676226,0.091592913,0.122884788,0.081923192,0.985209411,0.057928445
NIL 3,0.317250057,0.38685393,0.330170278,0.308682156,0.249797543,0.161783103,0.254015246,0.313076236,0.299813308,0.236408754,0.055096442,0.868611518,1.400793854,0.254015246,1.861801451,1.18124453,1.400793854,0.235192909,1.046993486,0.181808983,0.244267797,0.242674654,0.866881814,0.122099373,0.174327015,0.184844708,0.774187247,0.261345371
NIL 3,0.31407409,0.269069118,0.283800963,0.201801838,0.162001061,0.162001061,0.042543563,0.030082842,0.042543563,0.067267279,0.067267279,0.884762923,0.438012789,0.042543563,1.322619094,0.150414209,0.438012789,0.060165684,1.182068132,0.277350098,0.302328819,0.108465229,0.904988688,0.153392998,0.042543563,0.067267279,0.752071047,0.134534559
NIL 3,0.291012271,0.400612141,0.336799109,0.30792816,0.236735344,0.173081634,0.268763843,0.312216077,0.295374828,0.236165926,0.116757152,0.956789683,1.421241226,0.250483393,1.89186445,1.167585939,1.421241226,0.23495133,1.070065523,0.179102824,0.25534114,0.236237178,0.893632785,0.146083314,0.2462824,0.188889978,0.769005604,0.352904215
NIL 3,0.329386643,0.56419749,0.288945413,0.220331708,0.149392623,0.255269463,0.375385008,0.379592645,0.377979866,0.313290622,0.085619981,1.021277264,1.972462536,0.284971515,2.160347445,1.588450004,1.972462536,0.293975789,0.900390438,0.29563356,0.433394628,0.276852649,0.605424691,0.259855036,0.525089348,0.250924819,0.348258096,0.732983495
NIL 3,0.294669998,0.464395711,0.339793991,0.314519673,0.261119763,0.129473372,0.282930601,0.312958772,0.296962193,0.201048259,0.107189038,0.667196981,1.432291118,0.257853369,1.946827644,1.213606031,1.432291118,0.216215262,0.810189944,0.169758361,0.222314286,0.210923711,0.689220201,0.160637058,0.264772967,0.161105388,0.647599582,0.404245532
NIL 3,0.340267002,0.414307285,0.418905164,0.340579603,0.188246757,0.22149088,0.154737881,0.332676448,0.345850607,0.239940754,0.251842207,0.716562449,0.483196409,0.227884768,1.087479412,0.304798278,0.483196409,0.312214539,0.805694324,0.300402341,0.369791522,0.327843119,0.582457904,0.323924535,0.50421233,0.276803537,0.493654531,0.780808977
NIL 3,0.315924721,0.467835155,0.426381011,0.352875435,0.23570226,0.166666667,0.305912366,0.365672634,0.367762209,0.260599074,0.184660816,0.739744701,1.531282987,0.235091895,1.935180449,1.217764424,1.531282987,0.357192115,0.782287147,0.306537954,0.380813809,0.349739914,0.538374167,0.363307497,0.525681459,0.271401923,0.465268842,0.852368798
NIL 3,0.300698999,0.418334543,0.348234465,0.290572397,0.16518211,0.140377801,0.313411019,0.39417465,0.380277776,0.253069679,0.188336583,0.62694294,1.494418903,0.281967792,1.891477419,1.290877027,1.494418903,0.309150037,0.65438899,0.26634815,0.265778421,0.311105156,0.473810071,0.287293434,0.436683798,0.233602781,0.460424042,0.709460957
NIL 3,0.257775144,0.463712445,0.349879285,0.3311397,0.215273098,0.102025683,0.320971895,0.415890003,0.395504468,0.26079981,0.173250354,0.496673664,1.623410827,0.289065917,1.989653116,1.432471607,1.623410827,0.336161301,0.579240666,0.262977716,0.237926784,0.307355523,0.474052223,0.236574489,0.415375393,0.227353731,0.506692695,0.63327792
NIL 3,0.26394609,0.447672769,0.24015933,0.193275059,0.1781908,0.161358632,0.257861091,0.342484277,0.319284314,0.218152668,0.2348113,0.553860361,1.296024207,0.216088085,1.844546931,1.263404039,1.296024207,0.237343032,0.593357579,0.183865439,0.049275665,0.225395514,0.494421627,0.164567783,0.136666105,0.17798104,0.555779227,0.289590284
NIL 3,0.251587704,0.456323937,0.273423451,0.219770771,0.192022833,0.167338744,0.264763301,0.36254856,0.338085526,0.222828008,0.224508484,0.539651234,1.332631526,0.223753831,1.867998737,1.317498213,1.332631526,0.248959496,0.552624396,0.168681055,0.022104976,0.233454564,0.466587011,0.170784805,0.175559888,0.180312744,0.544228746,0.331971156
NIL 3,0.235949293,0.465143458,0.277535113,0.212659406,0.177794989,0.146389662,0.260526709,0.352466456,0.329369505,0.214356065,0.228561215,0.529798422,1.359989346,0.224436589,1.884076063,1.333015533,1.359989346,0.259206092,0.551348118,0.17124008,0.05693138,0.232448729,0.456997287,0.178223411,0.201045883,0.177794989,0.531271834,0.370555968
NIL 3,0.264653056,0.423862523,0.360054834,0.350221808,0.213455826,0.207931078,0.321815556,0.356714047,0.383666106,0.236516109,0.278968815,0.54325964,1.3692396,0.271108957,1.875125822,1.271482947,1.3692396,0.318491355,0.60385441,0.291446051,0.201926336,0.332689725,0.50069793,0.212205708,0.426911652,0.242487223,0.576812377,0.637452443
NIL 3,0.206199742,0.489713186,0.33517461,0.272096511,0.223624242,0.199273137,0.287569485,0.334767032,0.312280505,0.193714622,0.23032672,0.57323678,1.376941033,0.22700022,1.949761039,1.382665797,1.376941033,0.272096511,0.581378748,0.175988836,0.089423528,0.243898871,0.516576522,0.171498585,0.251458532,0.173982565,0.609675204,0.413391455
